filename,crop_path,class_name,label,width,height,xmin,ymin,xmax,ymax,split
001334.jpg,cropped/001334.jpg,malignant,1,718,500,31,124,154,239,test
001335.jpg,cropped/001335.jpg,malignant,1,718,500,318,118,401,228,train
001336.jpg,cropped/001336.jpg,malignant,1,718,500,285,225,411,333,test
001337.jpg,cropped/001337.jpg,malignant,1,439,368,225,69,293,119,val
001338.jpg,cropped/001338.jpg,malignant,1,439,368,275,67,322,117,train
001339.jpg,cropped/001339.jpg,malignant,1,498,429,197,112,291,190,train
001340.jpg,cropped/001340.jpg,malignant,1,498,429,185,58,279,140,train
001341.jpg,cropped/001341.jpg,malignant,1,718,500,247,22,435,216,test
001342.jpg,cropped/001342.jpg,malignant,1,818,628,229,154,352,295,train
001343.jpg,cropped/001343.jpg,malignant,1,718,500,350,140,452,255,train
001344.jpg,cropped/001344.jpg,malignant,1,718,500,313,129,453,238,train
001345.jpg,cropped/001345.jpg,malignant,1,718,500,154,86,352,299,train
001346.jpg,cropped/001346.jpg,malignant,1,718,500,251,79,457,241,val
001347.jpg,cropped/001347.jpg,malignant,1,818,628,404,173,462,262,train
001348.jpg,cropped/001348.jpg,malignant,1,718,500,228,112,361,256,train
001349.jpg,cropped/001349.jpg,malignant,1,818,628,275,133,494,328,test
001350.jpg,cropped/001350.jpg,malignant,1,718,500,270,95,387,188,train
001351.jpg,cropped/001351.jpg,malignant,1,718,500,370,85,485,200,train
001352.jpg,cropped/001352.jpg,malignant,1,439,368,171,79,277,154,train
001353.jpg,cropped/001353.jpg,malignant,1,818,628,290,86,488,315,train
001354.jpg,cropped/001354.jpg,malignant,1,818,628,215,61,447,332,val
001355.jpg,cropped/001355.jpg,malignant,1,818,628,254,152,562,362,train
001356.jpg,cropped/001356.jpg,malignant,1,718,500,471,178,565,286,val
001357.jpg,cropped/001357.jpg,malignant,1,718,500,319,43,461,132,train
001358.jpg,cropped/001358.jpg,malignant,1,718,500,304,68,432,152,test
001359.jpg,cropped/001359.jpg,malignant,1,818,628,315,150,538,403,train
001360.jpg,cropped/001360.jpg,malignant,1,718,500,368,147,508,282,train
001361.jpg,cropped/001361.jpg,malignant,1,718,500,285,140,437,300,train
001362.jpg,cropped/001362.jpg,malignant,1,718,500,98,73,355,275,train
001363.jpg,cropped/001363.jpg,malignant,1,718,500,446,181,509,264,train
001364.jpg,cropped/001364.jpg,malignant,1,718,500,235,172,303,270,train
001365.jpg,cropped/001365.jpg,malignant,1,718,500,268,164,367,289,test
001366.jpg,cropped/001366.jpg,malignant,1,818,628,372,98,619,259,val
001367.jpg,cropped/001367.jpg,malignant,1,718,500,212,161,388,311,test
001368.jpg,cropped/001368.jpg,malignant,1,718,500,411,154,580,305,train
001369.jpg,cropped/001369.jpg,malignant,1,718,500,359,171,520,305,train
001370.jpg,cropped/001370.jpg,malignant,1,718,500,310,154,504,290,train
001371.jpg,cropped/001371.jpg,malignant,1,718,500,221,136,325,245,train
001372.jpg,cropped/001372.jpg,malignant,1,818,628,448,289,578,422,train
001373.jpg,cropped/001373.jpg,malignant,1,718,500,314,151,406,268,train
001374.jpg,cropped/001374.jpg,malignant,1,718,500,85,134,260,356,train
001375.jpg,cropped/001375.jpg,malignant,1,718,500,164,107,341,328,train
001376.jpg,cropped/001376.jpg,malignant,1,718,500,166,173,294,292,val
001377.jpg,cropped/001377.jpg,malignant,1,718,500,376,159,518,293,train
001378.jpg,cropped/001378.jpg,malignant,1,718,500,316,179,457,283,test
001379.jpg,cropped/001379.jpg,malignant,1,718,500,201,156,423,350,test
001380.jpg,cropped/001380.jpg,malignant,1,718,500,327,159,469,285,test
001381.jpg,cropped/001381.jpg,malignant,1,718,500,400,103,499,238,val
001382.jpg,cropped/001382.jpg,malignant,1,718,500,259,90,379,216,test
001383.jpg,cropped/001383.jpg,malignant,1,718,500,339,95,457,231,train
001384.jpg,cropped/001384.jpg,malignant,1,718,500,246,42,380,167,train
001385.jpg,cropped/001385.jpg,malignant,1,818,628,179,90,732,406,train
001386.jpg,cropped/001386.jpg,malignant,1,498,429,236,58,380,132,train
001387.jpg,cropped/001387.jpg,malignant,1,498,429,171,61,288,132,train
001388.jpg,cropped/001388.jpg,malignant,1,818,628,352,221,445,381,train
001389.jpg,cropped/001389.jpg,malignant,1,818,628,186,222,336,393,train
001390.jpg,cropped/001390.jpg,malignant,1,718,500,295,142,437,284,train
001391.jpg,cropped/001391.jpg,malignant,1,718,500,373,46,513,172,train
001392.jpg,cropped/001392.jpg,malignant,1,718,500,530,109,692,278,train
001393.jpg,cropped/001393.jpg,malignant,1,718,500,130,147,344,351,test
001394.jpg,cropped/001394.jpg,malignant,1,718,500,269,172,361,247,train
001395.jpg,cropped/001395.jpg,malignant,1,718,500,321,116,498,276,test
001396.jpg,cropped/001396.jpg,malignant,1,718,500,207,109,275,180,train
001397.jpg,cropped/001397.jpg,malignant,1,718,500,226,131,436,265,train
001398.jpg,cropped/001398.jpg,malignant,1,718,500,467,211,552,279,train
001399.jpg,cropped/001399.jpg,malignant,1,718,500,278,106,462,286,train
001400.jpg,cropped/001400.jpg,malignant,1,498,429,261,80,388,197,test
001401.jpg,cropped/001401.jpg,malignant,1,498,429,195,86,356,195,train
001402.jpg,cropped/001402.jpg,malignant,1,818,628,422,250,559,408,train
001403.jpg,cropped/001403.jpg,malignant,1,818,628,537,301,708,427,train
001404.jpg,cropped/001404.jpg,malignant,1,498,429,0,0,498,379,train
001405.jpg,cropped/001405.jpg,malignant,1,818,628,347,151,542,262,val
001406.jpg,cropped/001406.jpg,malignant,1,718,500,330,103,518,264,train
001407.jpg,cropped/001407.jpg,malignant,1,718,500,274,68,486,280,train
001408.jpg,cropped/001408.jpg,malignant,1,718,500,172,10,611,350,test
001409.jpg,cropped/001409.jpg,malignant,1,718,500,67,15,718,341,train
001410.jpg,cropped/001410.jpg,malignant,1,718,500,34,12,718,372,train
001411.jpg,cropped/001411.jpg,malignant,1,718,500,254,47,716,323,test
001412.jpg,cropped/001412.jpg,malignant,1,718,500,318,48,656,295,test
001413.jpg,cropped/001413.jpg,malignant,1,718,500,245,113,440,285,train
001414.jpg,cropped/001414.jpg,malignant,1,718,500,134,109,295,284,train
001415.jpg,cropped/001415.jpg,malignant,1,718,500,258,134,401,280,train
001416.jpg,cropped/001416.jpg,malignant,1,718,500,340,126,458,293,train
001417.jpg,cropped/001417.jpg,malignant,1,718,500,284,85,446,226,train
001418.jpg,cropped/001418.jpg,malignant,1,718,500,368,95,573,247,train
001419.jpg,cropped/001419.jpg,malignant,1,718,500,272,150,364,218,train
001420.jpg,cropped/001420.jpg,malignant,1,718,500,168,122,477,330,train
001421.jpg,cropped/001421.jpg,malignant,1,718,500,221,45,391,163,train
001422.jpg,cropped/001422.jpg,malignant,1,718,500,242,56,400,167,train
001423.jpg,cropped/001423.jpg,malignant,1,818,628,333,147,443,288,train
001424.jpg,cropped/001424.jpg,malignant,1,718,500,357,122,439,214,test
001425.jpg,cropped/001425.jpg,malignant,1,718,500,176,90,364,215,train
001426.jpg,cropped/001426.jpg,malignant,1,718,500,281,87,486,248,train
001427.jpg,cropped/001427.jpg,malignant,1,818,628,293,243,469,369,train
001428.jpg,cropped/001428.jpg,malignant,1,718,500,275,96,373,254,val
001429.jpg,cropped/001429.jpg,malignant,1,718,500,241,84,393,233,val
001430.jpg,cropped/001430.jpg,malignant,1,718,500,229,101,406,225,train
001431.jpg,cropped/001431.jpg,malignant,1,718,500,315,102,399,213,train
001432.jpg,cropped/001432.jpg,malignant,1,439,368,40,60,181,194,val
001433.jpg,cropped/001433.jpg,malignant,1,439,368,149,58,284,192,train
001434.jpg,cropped/001434.jpg,malignant,1,439,368,191,66,342,166,val
001435.jpg,cropped/001435.jpg,malignant,1,439,368,262,109,382,193,train
001436.jpg,cropped/001436.jpg,malignant,1,718,500,237,93,386,213,test
001437.jpg,cropped/001437.jpg,malignant,1,718,500,233,89,350,163,test
001438.jpg,cropped/001438.jpg,malignant,1,718,500,168,112,339,272,train
001439.jpg,cropped/001439.jpg,malignant,1,718,500,262,87,418,245,train
001440.jpg,cropped/001440.jpg,malignant,1,718,500,419,123,490,213,train
001441.jpg,cropped/001441.jpg,malignant,1,718,500,154,51,256,165,train
001442.jpg,cropped/001442.jpg,malignant,1,818,628,189,148,348,323,train
001443.jpg,cropped/001443.jpg,malignant,1,818,628,252,108,542,410,train
001444.jpg,cropped/001444.jpg,malignant,1,718,500,184,61,338,167,train
001445.jpg,cropped/001445.jpg,malignant,1,718,500,125,187,421,349,train
001446.jpg,cropped/001446.jpg,malignant,1,718,500,352,73,553,198,train
001447.jpg,cropped/001447.jpg,malignant,1,718,500,393,249,534,374,train
001448.jpg,cropped/001448.jpg,malignant,1,718,500,294,96,470,271,test
001449.jpg,cropped/001449.jpg,malignant,1,718,500,97,200,450,388,train
001450.jpg,cropped/001450.jpg,malignant,1,718,500,369,67,605,233,val
001451.jpg,cropped/001451.jpg,malignant,1,718,500,483,63,706,230,train
001452.jpg,cropped/001452.jpg,malignant,1,718,500,253,198,558,400,train
001453.jpg,cropped/001453.jpg,malignant,1,718,500,528,274,679,410,train
001454.jpg,cropped/001454.jpg,malignant,1,718,500,251,101,369,233,train
001455.jpg,cropped/001455.jpg,malignant,1,718,500,226,98,378,243,test
001456.jpg,cropped/001456.jpg,malignant,1,718,500,328,107,409,200,train
001457.jpg,cropped/001457.jpg,malignant,1,818,628,399,198,523,332,train
001458.jpg,cropped/001458.jpg,malignant,1,718,500,207,201,341,341,train
001459.jpg,cropped/001459.jpg,malignant,1,718,500,250,192,358,329,train
001460.jpg,cropped/001460.jpg,malignant,1,718,500,307,64,513,210,test
001461.jpg,cropped/001461.jpg,malignant,1,818,628,208,143,532,375,train
001462.jpg,cropped/001462.jpg,malignant,1,818,628,297,200,542,460,train
001463.jpg,cropped/001463.jpg,malignant,1,818,628,278,196,611,463,train
001464.jpg,cropped/001464.jpg,malignant,1,818,628,294,211,576,474,train
001465.jpg,cropped/001465.jpg,malignant,1,718,500,289,155,388,254,train
001466.jpg,cropped/001466.jpg,malignant,1,718,500,270,85,446,253,train
001467.jpg,cropped/001467.jpg,malignant,1,718,500,292,101,425,273,train
001468.jpg,cropped/001468.jpg,malignant,1,718,500,337,156,413,245,train
001469.jpg,cropped/001469.jpg,malignant,1,718,500,199,91,422,287,train
001470.jpg,cropped/001470.jpg,malignant,1,718,500,428,146,504,236,train
001471.jpg,cropped/001471.jpg,malignant,1,718,500,368,100,504,242,test
001472.jpg,cropped/001472.jpg,malignant,1,718,500,280,92,422,243,test
001473.jpg,cropped/001473.jpg,malignant,1,718,500,302,98,445,266,test
001474.jpg,cropped/001474.jpg,malignant,1,718,500,396,105,481,202,train
001475.jpg,cropped/001475.jpg,malignant,1,718,500,230,111,345,231,train
001476.jpg,cropped/001476.jpg,malignant,1,718,500,231,119,337,223,train
001477.jpg,cropped/001477.jpg,malignant,1,718,500,213,65,478,284,test
001478.jpg,cropped/001478.jpg,malignant,1,718,500,147,40,491,260,test
001479.jpg,cropped/001479.jpg,malignant,1,818,628,192,127,540,321,test
001480.jpg,cropped/001480.jpg,malignant,1,818,628,466,134,625,331,train
001481.jpg,cropped/001481.jpg,malignant,1,818,628,191,194,343,301,test
001482.jpg,cropped/001482.jpg,malignant,1,718,500,200,148,449,318,train
001483.jpg,cropped/001483.jpg,malignant,1,718,500,214,137,392,369,train
001484.jpg,cropped/001484.jpg,malignant,1,718,500,177,152,302,314,train
001485.jpg,cropped/001485.jpg,malignant,1,718,500,287,119,398,281,train
001486.jpg,cropped/001486.jpg,malignant,1,718,500,252,139,362,302,test
001487.jpg,cropped/001487.jpg,malignant,1,718,500,320,135,462,311,train
001488.jpg,cropped/001488.jpg,malignant,1,718,500,207,59,331,173,train
001489.jpg,cropped/001489.jpg,malignant,1,718,500,295,196,395,346,test
001490.jpg,cropped/001490.jpg,malignant,1,718,500,431,38,504,146,train
001491.jpg,cropped/001491.jpg,malignant,1,718,500,391,73,483,147,train
001492.jpg,cropped/001492.jpg,malignant,1,718,500,419,56,503,149,train
001493.jpg,cropped/001493.jpg,malignant,1,718,500,264,74,427,198,test
001494.jpg,cropped/001494.jpg,malignant,1,818,628,301,207,498,415,train
001495.jpg,cropped/001495.jpg,malignant,1,439,368,174,100,302,216,train
001496.jpg,cropped/001496.jpg,malignant,1,498,429,112,59,376,245,val
001497.jpg,cropped/001497.jpg,malignant,1,498,429,50,58,326,237,train
001498.jpg,cropped/001498.jpg,malignant,1,718,500,201,66,354,192,train
001499.jpg,cropped/001499.jpg,malignant,1,718,500,254,78,365,214,train
001500.jpg,cropped/001500.jpg,malignant,1,718,500,326,51,484,186,test
001501.jpg,cropped/001501.jpg,malignant,1,718,500,289,62,439,178,train
001502.jpg,cropped/001502.jpg,malignant,1,718,500,256,56,428,205,train
001503.jpg,cropped/001503.jpg,malignant,1,718,500,277,57,429,189,test
001504.jpg,cropped/001504.jpg,malignant,1,718,500,286,66,437,189,test
001505.jpg,cropped/001505.jpg,malignant,1,718,500,353,200,462,306,test
001506.jpg,cropped/001506.jpg,malignant,1,718,500,121,169,249,283,train
001507.jpg,cropped/001507.jpg,malignant,1,818,628,503,109,637,224,test
001508.jpg,cropped/001508.jpg,malignant,1,818,628,248,79,398,239,train
001509.jpg,cropped/001509.jpg,malignant,1,818,628,481,104,582,231,train
001510.jpg,cropped/001510.jpg,malignant,1,718,500,312,3,594,265,train
001511.jpg,cropped/001511.jpg,malignant,1,718,500,309,5,621,295,train
001512.jpg,cropped/001512.jpg,malignant,1,718,500,219,214,389,359,train
001513.jpg,cropped/001513.jpg,malignant,1,718,500,145,236,338,399,train
001514.jpg,cropped/001514.jpg,malignant,1,718,500,337,25,474,169,train
001515.jpg,cropped/001515.jpg,malignant,1,718,500,361,45,491,160,train
001516.jpg,cropped/001516.jpg,malignant,1,718,500,204,42,376,179,train
001517.jpg,cropped/001517.jpg,malignant,1,718,500,263,90,379,207,train
001518.jpg,cropped/001518.jpg,malignant,1,718,500,89,15,460,327,val
001519.jpg,cropped/001519.jpg,malignant,1,718,500,229,125,392,231,train
001520.jpg,cropped/001520.jpg,malignant,1,718,500,217,125,399,242,test
001521.jpg,cropped/001521.jpg,malignant,1,718,500,115,27,639,316,train
001522.jpg,cropped/001522.jpg,malignant,1,818,628,300,188,466,351,test
001523.jpg,cropped/001523.jpg,malignant,1,818,628,290,145,449,304,test
001524.jpg,cropped/001524.jpg,malignant,1,718,500,117,18,393,190,train
001525.jpg,cropped/001525.jpg,malignant,1,718,500,68,9,375,188,test
001526.jpg,cropped/001526.jpg,malignant,1,818,628,351,219,434,320,test
001527.jpg,cropped/001527.jpg,malignant,1,818,628,489,159,630,311,train
001528.jpg,cropped/001528.jpg,malignant,1,818,628,513,63,665,213,train
001529.jpg,cropped/001529.jpg,malignant,1,718,500,170,176,276,282,train
001530.jpg,cropped/001530.jpg,malignant,1,818,628,341,51,543,203,test
001531.jpg,cropped/001531.jpg,malignant,1,818,628,249,87,435,267,train
001532.jpg,cropped/001532.jpg,malignant,1,718,500,178,39,397,268,val
001533.jpg,cropped/001533.jpg,malignant,1,718,500,167,54,387,264,train
001534.jpg,cropped/001534.jpg,malignant,1,718,500,169,181,302,290,test
001535.jpg,cropped/001535.jpg,malignant,1,718,500,192,105,386,247,train
001536.jpg,cropped/001536.jpg,malignant,1,718,500,299,176,523,327,train
001537.jpg,cropped/001537.jpg,malignant,1,718,500,389,183,483,323,train
001538.jpg,cropped/001538.jpg,malignant,1,718,500,321,224,451,358,test
001539.jpg,cropped/001539.jpg,malignant,1,718,500,332,233,438,352,train
001540.jpg,cropped/001540.jpg,malignant,1,718,500,220,29,562,284,train
001541.jpg,cropped/001541.jpg,malignant,1,718,500,231,25,521,274,test
001542.jpg,cropped/001542.jpg,malignant,1,718,500,52,19,688,377,test
001543.jpg,cropped/001543.jpg,malignant,1,718,500,200,137,263,225,test
001544.jpg,cropped/001544.jpg,malignant,1,718,500,336,120,424,239,train
001545.jpg,cropped/001545.jpg,malignant,1,718,500,92,156,210,260,train
001546.jpg,cropped/001546.jpg,malignant,1,718,500,346,111,479,222,test
001547.jpg,cropped/001547.jpg,malignant,1,718,500,225,129,438,245,train
001548.jpg,cropped/001548.jpg,malignant,1,718,500,247,112,371,231,test
001549.jpg,cropped/001549.jpg,malignant,1,818,628,259,65,583,299,train
001550.jpg,cropped/001550.jpg,malignant,1,818,628,147,164,437,335,test
001551.jpg,cropped/001551.jpg,malignant,1,818,628,309,141,576,330,train
001552.jpg,cropped/001552.jpg,malignant,1,718,500,125,63,345,249,train
001553.jpg,cropped/001553.jpg,malignant,1,718,500,182,70,328,250,train
001554.jpg,cropped/001554.jpg,malignant,1,439,368,85,97,238,220,train
001555.jpg,cropped/001555.jpg,malignant,1,439,368,170,98,331,258,test
001556.jpg,cropped/001556.jpg,malignant,1,498,429,193,54,268,118,train
001557.jpg,cropped/001557.jpg,malignant,1,718,500,328,52,478,250,test
001558.jpg,cropped/001558.jpg,malignant,1,718,500,366,60,485,218,train
001559.jpg,cropped/001559.jpg,malignant,1,718,500,215,110,323,216,test
001560.jpg,cropped/001560.jpg,malignant,1,718,500,197,108,327,238,test
001561.jpg,cropped/001561.jpg,malignant,1,718,500,237,58,387,195,test
001562.jpg,cropped/001562.jpg,malignant,1,718,500,392,62,534,186,train
001563.jpg,cropped/001563.jpg,malignant,1,718,500,268,90,437,218,train
001564.jpg,cropped/001564.jpg,malignant,1,718,500,419,81,563,188,train
001565.jpg,cropped/001565.jpg,malignant,1,718,500,258,77,411,175,train
001566.jpg,cropped/001566.jpg,malignant,1,718,500,416,74,550,180,train
001567.jpg,cropped/001567.jpg,malignant,1,718,500,378,130,497,227,train
001568.jpg,cropped/001568.jpg,malignant,1,718,500,322,139,420,239,train
001569.jpg,cropped/001569.jpg,malignant,1,718,500,278,62,371,186,train
001570.jpg,cropped/001570.jpg,malignant,1,718,500,323,45,437,163,test
001571.jpg,cropped/001571.jpg,malignant,1,718,500,53,0,559,344,test
001572.jpg,cropped/001572.jpg,malignant,1,718,500,315,109,417,228,train
001573.jpg,cropped/001573.jpg,malignant,1,818,628,207,87,448,325,test
001574.jpg,cropped/001574.jpg,malignant,1,718,500,129,0,500,299,test
001575.jpg,cropped/001575.jpg,malignant,1,718,500,145,0,629,306,test
001576.jpg,cropped/001576.jpg,malignant,1,718,500,79,0,455,282,train
001577.jpg,cropped/001577.jpg,malignant,1,718,500,180,0,661,307,train
001578.jpg,cropped/001578.jpg,malignant,1,718,500,271,168,421,356,train
001579.jpg,cropped/001579.jpg,malignant,1,718,500,187,28,466,281,train
001580.jpg,cropped/001580.jpg,malignant,1,718,500,219,0,542,251,test
001581.jpg,cropped/001581.jpg,malignant,1,718,500,277,95,470,301,train
001582.jpg,cropped/001582.jpg,malignant,1,439,368,210,102,309,192,train
001583.jpg,cropped/001583.jpg,malignant,1,718,500,165,148,491,356,val
001584.jpg,cropped/001584.jpg,malignant,1,718,500,141,119,377,363,train
001585.jpg,cropped/001585.jpg,malignant,1,718,500,318,103,452,291,train
001586.jpg,cropped/001586.jpg,malignant,1,818,628,298,78,509,345,train
001587.jpg,cropped/001587.jpg,malignant,1,818,628,368,106,572,300,test
001588.jpg,cropped/001588.jpg,malignant,1,818,628,399,98,597,286,val
001589.jpg,cropped/001589.jpg,malignant,1,718,500,288,132,392,269,train
001590.jpg,cropped/001590.jpg,malignant,1,718,500,126,138,270,283,train
001591.jpg,cropped/001591.jpg,malignant,1,718,500,142,136,253,296,test
001592.jpg,cropped/001592.jpg,malignant,1,718,500,183,58,517,233,train
001593.jpg,cropped/001593.jpg,malignant,1,718,500,223,126,296,220,val
001594.jpg,cropped/001594.jpg,malignant,1,718,500,332,80,476,205,test
001595.jpg,cropped/001595.jpg,malignant,1,498,429,268,170,386,307,test
001596.jpg,cropped/001596.jpg,malignant,1,498,429,188,183,307,308,test
001597.jpg,cropped/001597.jpg,malignant,1,718,500,367,33,681,237,train
001598.jpg,cropped/001598.jpg,malignant,1,718,500,25,61,360,236,train
001599.jpg,cropped/001599.jpg,malignant,1,718,500,279,98,412,208,train
001600.jpg,cropped/001600.jpg,malignant,1,718,500,233,30,521,171,test
